URL,開講年度,学部,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法,学期,曜日,時限,単位取得難易度,必修,群,レポート,出席,テスト,学年,学科
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600001100012024260000110026,2024年度,基幹理工学部,KANEMATSU・WERU INVESTMENT寄附講座　起業家養成講座（文理融合）,池上　重輔／河村　耕平／瀧口　匡／村元　康,春学期  水６時限,"['基礎科目', '選択必修']",１,2,１１-５０１,早稲田,2600001100,01,日本語,【対面】,経営学,経営学,アントレプレナーシップ,初級レベル（入門・導入）,講義,講義資料は、各回、配付予定。,割合評価基準試験:0％期末試験および未済試験等はありません。レポート:50％ガイダンス後のレポート（この講座に期待するもの)。第14回（最終回）後のレポート（この講座を履修して、自身の今後についてのレポート）。上記２つのレポートで評価する。平常点評価:50％成績評価の前提として、全講義の２/３（１０回）以上の出席を必要とする。,春学期,水,[6],3,選択必修,A,0.3379258938468884,0.5657121187114723,0.09636198744163928,1,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002002012024260000200226,2024年度,基幹理工学部,精神分析論,膳場　百合子,春学期  無フルOD,"['特論科目', '選択必修']",２,2,,西早稲田（旧大久保）,2600002002,01,日本語,【オンライン】フルオンデマンド,心理学,心理学,心理学研究法,中級レベル（発展・応用）,講義,特に指定しない,第2回授業から毎回授業後に小テストを実施し、100% 小テストの結果に基づいて成績評価を行う。,春学期,無,[],2,選択必修,A,0.22368284601111632,0.7134472307803845,0.06286992320849923,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002004012024260000200426,2024年度,基幹理工学部,心理学I,膳場　百合子,春学期  無フルOD,"['特論科目', '選択必修']",２,2,,西早稲田（旧大久保）,2600002004,01,日本語,【オンライン】フルオンデマンド,心理学,心理学,概論,中級レベル（発展・応用）,講義,特に指定しない。適宜参考文献を紹介する。,授業中に課す小テスト（数回）と、レポート（５月予定）に基づいて評価する。成績評価に占める割合は、小テストの合計７０％、レポート３０％とする。,春学期,無,[],1,選択必修,A,0.41394009645780494,0.40591726840056414,0.1801426351416309,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002005012024260000200526,2024年度,基幹理工学部,心理学II,膳場　百合子,秋学期  無フルOD,"['特論科目', '選択必修']",２,2,,西早稲田（旧大久保）,2600002005,01,日本語,【オンライン】フルオンデマンド,心理学,心理学,概論,中級レベル（発展・応用）,講義,,割合評価基準レポート:40％学期半ばに、授業のテーマ（動機付け、感情）に関するレポートを１つ課する。レポートでは、自分の身近な経験を、授業で学んだ理論やモデルに照らして、解釈、考察するか、あるいは身近な問題を授業で学んだ知識を応用して解決する提案をすることを求める予定(具体的なテーマは後日発表する）。学んだ知識を十分に応用できているかどうかで評価する。平常点評価:60％学期中に、各テーマが終了するたびにそのテーマの小テストを行う予定。第3回、第5回、第７回、第９回、第11回、第14回の合計6回、小テストを行う予定。,秋学期,無,[],2,選択必修,A,0.20855214203473524,0.32751278601617856,0.4639350719490863,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002009012024260000200926,2024年度,基幹理工学部,情報倫理,石倉　義博,春学期  火２時限,"['特論科目', '選択必修']",２,2,５７-２０２室,西早稲田（旧大久保）,2600002009,01,日本語,【オンライン】ハイブリッド（対面回数半数未満）,哲学,倫理学,応用倫理学,中級レベル（発展・応用）,講義,特に指定しない。,割合評価基準試験:70％第14回に授業全体の理解度を確認する教場試験を行う。レポート:0％特になし平常点評価:30％各回の理解度を確認する課題、小テスト等も考慮する。出席回数が一定数に満たない場合は、評価の対象外とする。その他:0％特になし,春学期,火,[2],3,選択必修,A,0.3171721628272505,0.2862474608937444,0.396580376279005,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002010012024260000201026,2024年度,基幹理工学部,デジタル化社会の興亡,伊藤　裕太,春学期  火４時限,"['特論科目', '選択必修']",２,2,５２-２０２教室,西早稲田（旧大久保）,2600002010,01,日本語,【対面】,経営学,経営学,経営戦略,中級レベル（発展・応用）,講義,,割合評価基準試験:30％定期試験の実施が義務付けられましたので、試験を行なう予定です。（30点）レポート:10％レポート記述能力向上のためにレポートを提出していただきます。（10点）レポートの提出と試験を受けることが単位取得の必要条件となります。平常点評価:60％第1回と第２回を除き、授業への出席が出席点となります。評価の際は、出席と毎回授業時の小レポートを重視します（各回5点・合計60点）。また、加点制度を採っています。授業への参画に応じて加点しています。,春学期,火,[4],3,選択必修,A,0.3098138454967498,0.29999567814210676,0.39019047636114346,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002011012024260000201126,2024年度,基幹理工学部,現代企業論,篠崎　武久,秋学期  火２時限,"['特論科目', '選択必修']",２,2,５６-１０２教室,西早稲田（旧大久保）,2600002011,01,日本語,【対面】,経済学,応用経済学,応用経済学,中級レベル（発展・応用）,講義,・特に指定しない。・授業時に使用するスライドは、Moodle 上にアップロードする。,割合評価基準試験:75％・第 14 回目の授業時間中に試験を実施し、理解度の確認を行う。・いくつかの例外ケースを除き、上記試験未受験者は、単位を取得できないので注意すること。平常点評価:25％・第 14 回の授業終了時点における授業後アンケートへの回答状況、授業資料の閲覧状況、などに基づいて平常点をつける。・授業後アンケートへの回答状況、授業資料の閲覧状況が、第 14 回の授業終了時点において教員が定める水準に達していない場合、単位を取得できないので注意すること。,秋学期,火,[2],2,選択必修,A,0.32705530098560587,0.4142226498751077,0.2587220491392864,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002012012024260000201226,2024年度,基幹理工学部,生命倫理,田中　丹史,春学期  月３時限,"['特論科目', '選択必修']",２,2,５２-１０３教室,西早稲田（旧大久保）,2600002012,01,日本語,【対面】,科学技術論,科学技術論,科学技術倫理,中級レベル（発展・応用）,講義,なし。,割合評価基準試験:100％期末試験で評価する。論理力を重視して評価する。,春学期,月,[3],3,選択必修,A,0.14469146334625604,0.1625860544954581,0.6927224821582857,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002013012024260000201326,2024年度,基幹理工学部,開発文化論,内藤　順子,春学期  木３時限,"['特論科目', '選択必修']",２,2,,西早稲田（旧大久保）,2600002013,01,日本語,【オンライン】リアルタイム配信,国際関係論,国際公共政策,開発研究,中級レベル（発展・応用）,講義,特になし,割合評価基準試験:70％期末レポートを提出してもらいます平常点評価:10％毎回の授業後にリアクションペーパーを提出してもらいます。その他:20％ディスカッション回への参加と貢献を加味します。,春学期,木,[3],3,選択必修,A,0.7164420413398898,0.12945189755646597,0.15410606110364414,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2600002015012024260000201526,2024年度,基幹理工学部,科学技術政策論,綾部　広則,秋学期  木３時限,"['特論科目', '選択必修']",２,2,５３-３０３教室,西早稲田（旧大久保）,2600002015,01,日本語,【対面】,科学技術論,科学技術論,科学技術政策,中級レベル（発展・応用）,講義,指定しない。資料を配布する。,割合評価基準試験:100％科学技術政策を論ずる上で必要な基本的な知識が身についているかどうかで評価する。詳細については講義中に説明する。,秋学期,木,[3],2,選択必修,A,0.9219377151252266,0.042400556392027826,0.035661728482745535,2,"['数学科', '応用数理学科', '機械科学・航空宇宙学科', '電子物理システム学科', '情報理工学科', '情報通信学科', '表現工学科']"
